dataset,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,oos_f1_min,known_f1_mean,known_f1_std,known_f1_min,accuracy_mean,accuracy_std,accuracy_min,known_recall_mean,known_recall_std,known_recall_min,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_min,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_min,auroc_mean,auroc_std,auroc_min,aupr_oos_mean,aupr_oos_std,aupr_oos_min,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,1,1.25,0.9,normalized_union,3,0.9116491723328246,0.0024605174120574656,0.9081699346405229,0.6983198639451563,0.01919866433663562,0.6836063110492178,0.8548202614379085,0.00451199387956999,0.8495098039215686,0.7520000000000001,0.023508863576673963,0.732,0.09491341991341991,0.006162182184193404,0.08636363636363636,0.248,0.02350886357667395,0.215,0.9147136363636363,0.003947218820517387,0.9099474025974025,0.9699119616096432,0.0019374051182016385,0.9675587005514212,88.23,2.9349172332824622,True
banking77_oos,1,0.5,0.9,nearest_sphere,3,0.9114794179853473,0.0021991281234721403,0.9097628580227902,0.618125837387967,0.014062876629952883,0.5987806463126762,0.8526143790849673,0.0031024244356286693,0.8487745098039216,0.5323333333333333,0.011556623882239821,0.516,0.03549783549783549,0.003908110408066622,0.031818181818181815,0.4676666666666667,0.011556623882239795,0.459,0.9163786796536796,0.0034579165814404254,0.9116613636363635,0.9702406643181168,0.0015518549558262325,0.9681798823038013,88.23,2.917941798534727,True
banking77_oos,1,0.5,0.9,normalized_union,3,0.9114794179853473,0.0021991281234721403,0.9097628580227902,0.6180358458335529,0.013436429865416984,0.5997833678925004,0.8526143790849673,0.0029023398150868542,0.8490196078431372,0.5323333333333333,0.011556623882239821,0.516,0.03549783549783549,0.003908110408066622,0.031818181818181815,0.4676666666666667,0.011556623882239795,0.459,0.9164687229437228,0.003558470000333991,0.9116152597402597,0.9703094453403901,0.0016245753138962459,0.9681573719765709,88.23,2.917941798534727,True
banking77_oos,1,2.0,0.8,normalized_union,3,0.9114460863432311,0.000542610639995742,0.9108363163032867,0.6909431887835478,0.016263789260011728,0.6739958568915534,0.8545751633986928,0.002724400653681864,0.8519607843137255,0.7303333333333333,0.021312489817527727,0.703,0.0893939393939394,0.00533056725369037,0.08214285714285714,0.26966666666666667,0.021312489817527702,0.245,0.911007683982684,0.004302354365630634,0.9064724025974026,0.9686642172064648,0.0022140797124196327,0.966128334360045,88.23,2.914608634323102,True
banking77_oos,2,0.75,0.95,nearest_sphere,3,0.9113974479228805,0.005976281210826117,0.9029862792574657,0.6773942512523247,0.007822556928259401,0.6669133125350212,0.8529411764705882,0.006958367434597225,0.8431372549019608,0.703,0.018493242008906903,0.682,0.08203463203463203,0.008085799066819417,0.07207792207792207,0.297,0.018493242008906924,0.273,0.9118027056277055,0.008215779039410386,0.9001860389610389,0.9685541090779234,0.003521668565322019,0.9635893684084602,88.23,2.9097447922880377,True
banking77_oos,2,0.75,0.95,normalized_union,3,0.9111586535987684,0.005929836712886757,0.9028091701646755,0.6775242399450292,0.009445900361531173,0.6647334973981096,0.8526143790849673,0.007059315221316299,0.8426470588235294,0.7053333333333334,0.019189117286165645,0.682,0.08311688311688312,0.0074226961902520575,0.07402597402597402,0.29466666666666663,0.019189117286165666,0.271,0.9119216450216451,0.008340009456813291,0.9001282467532468,0.9686211973549977,0.0035613467507699436,0.9635964595578352,88.23,2.8858653598768313,True
banking77_oos,2,1.25,0.8,normalized_union,3,0.9110176899733725,0.0026755867965713113,0.908647247216715,0.6002992637994283,0.018140167196168108,0.5748558427226705,0.850735294117647,0.004906044050981168,0.8448529411764706,0.5186666666666667,0.011813363431112911,0.502,0.03268398268398268,0.0038446579368683143,0.02792207792207792,0.48133333333333334,0.011813363431112911,0.472,0.9131891774891775,0.007279552708647383,0.9029227272727273,0.9691599487322864,0.0032129148774751285,0.9646403690140335,88.23,2.8717689973372416,True
banking77_oos,2,1.25,0.8,nearest_sphere,3,0.9108220290896066,0.003068819649950039,0.9081212859972574,0.5984875362909615,0.0198180797842287,0.570845811789072,0.8503267973856209,0.0055181845721464775,0.8438725490196078,0.5156666666666667,0.013299958228840014,0.497,0.032251082251082246,0.004244301201542766,0.026948051948051947,0.4843333333333333,0.013299958228840014,0.473,0.9128941558441559,0.00718145228160689,0.9027435064935065,0.9689839272825655,0.0031960311992638942,0.9644736505153928,88.23,2.8522029089606633,True
banking77_oos,1,2.5,0.75,nearest_sphere,3,0.9108185742947997,0.001485215154942305,0.9088863892013498,0.6889843898529303,0.016868122484200023,0.6692320658944435,0.8542483660130719,0.0037027023508577187,0.8497549019607843,0.7196666666666666,0.024997777679003536,0.685,0.08766233766233766,0.004140936465304978,0.08181818181818182,0.2803333333333333,0.02499777767900356,0.257,0.9098412337662337,0.0034840800724438583,0.9072331168831169,0.9682754752169075,0.0016854032381038663,0.9667790810967052,88.23,2.8518574294799635,True
banking77_oos,1,2.5,0.7,nearest_sphere,3,0.9103307085344997,0.004381888638754486,0.9068399876199319,0.6271178837811718,0.022501774423687077,0.5984105985086476,0.8515522875816993,0.0064671625578965304,0.8448529411764706,0.5826666666666667,0.027402351886086123,0.548,0.0514069264069264,0.0040580807920460316,0.04837662337662338,0.41733333333333333,0.027402351886086147,0.385,0.9098412337662337,0.0034840800724438583,0.9072331168831169,0.9682754752169075,0.0016854032381038663,0.9667790810967052,88.23,2.8030708534499666,True
banking77_oos,2,0.25,0.95,nearest_sphere,3,0.9100640648928563,0.0016395958679034817,0.9083922533046419,0.6043447028473817,0.004191500103104997,0.5994046240379742,0.848937908496732,0.001007257190027607,0.8477941176470588,0.525,0.0043204937989385775,0.519,0.036255411255411256,0.003335721863078452,0.032467532467532464,0.4749999999999999,0.0043204937989385775,0.471,0.9089912337662337,0.009583379811963052,0.8954383116883117,0.9674683142162076,0.003959243757213143,0.9618914729573049,88.23,2.7764064892856197,True
banking77_oos,2,0.25,0.95,normalized_union,3,0.9100640648928563,0.0016395958679034817,0.9083922533046419,0.6043218061310945,0.004160887560683915,0.5994976428513046,0.848937908496732,0.001007257190027607,0.8477941176470588,0.525,0.0043204937989385775,0.519,0.036255411255411256,0.003335721863078452,0.032467532467532464,0.4749999999999999,0.0043204937989385775,0.471,0.9089931818181819,0.009594852594443612,0.895424025974026,0.9674687960652245,0.003964196420095563,0.9618851994263893,88.23,2.7764064892856197,True
banking77_oos,1,3.0,0.7,nearest_sphere,3,0.9099565493615196,0.0024463155013566443,0.9067134428320842,0.6780771595217635,0.02146202189280938,0.648854063838096,0.852859477124183,0.004795967359947424,0.846078431372549,0.6970000000000001,0.03182242395963364,0.652,0.0831168831168831,0.004599248779410343,0.07694805194805195,0.303,0.03182242395963364,0.28,0.9078032467532466,0.0037032225291887873,0.9045224025974026,0.9675938435447522,0.0017607763641133006,0.9661676664569171,88.23,2.765654936151961,True
banking77_oos,1,2.5,0.7,normalized_union,3,0.9098301396033294,0.004146701877677171,0.9063856168629882,0.6256819828739278,0.022704957664509473,0.5961038285847938,0.850735294117647,0.006290319135594801,0.8438725490196078,0.5843333333333334,0.02574662868977,0.552,0.05281385281385281,0.00353019619703465,0.05,0.41566666666666663,0.025746628689770026,0.385,0.907867316017316,0.004502109585391917,0.9035230519480519,0.9675517651163666,0.002373778004748775,0.9649158308469954,88.23,2.753013960332936,True
banking77_oos,2,1.25,0.9,nearest_sphere,3,0.9094593109549033,0.005419113033744218,0.9020635440550279,0.6860428319240913,0.003912792863388831,0.6808310677036548,0.8505718954248366,0.005856196384789987,0.8426470588235294,0.741,0.014988884770611425,0.728,0.0958874458874459,0.009142299602572672,0.08376623376623377,0.259,0.014988884770611425,0.238,0.9128941558441559,0.00718145228160689,0.9027435064935065,0.9689839272825655,0.0031960311992638942,0.9644736505153928,88.23,2.715931095490319,True
banking77_oos,1,1.0,0.95,nearest_sphere,3,0.9092233896032621,0.0036183607951231008,0.9046123326169615,0.7077889094769633,0.013736286658336,0.6932817779339167,0.8527777777777777,0.004573704249110574,0.8463235294117647,0.7853333333333333,0.022484562605386706,0.767,0.10833333333333334,0.00817224983924366,0.09707792207792208,0.21466666666666667,0.022484562605386744,0.183,0.9154129870129871,0.0033379691859555783,0.9113032467532468,0.9700221565102373,0.0015658844124126071,0.9681171537302224,88.23,2.692338960326211,True
banking77_oos,1,2.5,0.75,normalized_union,3,0.9092148761065867,0.0014905063053256625,0.9081116370164845,0.6839409501922359,0.01963445060757503,0.6607101410429519,0.8509803921568627,0.004259349803182036,0.8463235294117647,0.7280000000000001,0.023790754506740657,0.696,0.09285714285714286,0.004837553384984203,0.08603896103896104,0.272,0.023790754506740633,0.247,0.907867316017316,0.004502109585391917,0.9035230519480519,0.9675517651163666,0.002373778004748775,0.9649158308469954,88.23,2.691487610658669,True
banking77_oos,1,1.0,0.95,normalized_union,3,0.9091048810583334,0.0037136628102989616,0.9042183622828784,0.7058265968571442,0.015252004405743194,0.6902387053613,0.8520424836601307,0.0047413784733813255,0.845343137254902,0.7873333333333333,0.02322833518691243,0.768,0.10909090909090909,0.007966132562587852,0.09805194805194806,0.21266666666666667,0.023228335186912467,0.18,0.9156095238095238,0.003853813081792067,0.9107691558441557,0.9701696326334667,0.001853992556592431,0.96787492650003,88.23,2.6804881058333336,True
banking77_oos,3,1.25,0.85,normalized_union,3,0.9088865026414611,0.0018568855092975962,0.9065420560747663,0.6253749132596899,0.010049706967957206,0.6120126258804285,0.8481209150326797,0.003037194492719124,0.8441176470588235,0.5853333333333333,0.01309792180292568,0.57,0.05487012987012987,0.0004591602475237323,0.05422077922077922,0.4146666666666667,0.013097921802925655,0.398,0.9051632034632036,0.005780420471893101,0.8977626623376623,0.9667503457332657,0.0024296865729829713,0.9635640810721278,88.23,2.658650264146104,True
banking77_oos,2,1.25,0.9,normalized_union,3,0.9088414313165658,0.004862391402361388,0.9020829916352304,0.6879036306781559,0.006077754036913185,0.6805709745718633,0.8500816993464052,0.005280837454637992,0.8426470588235294,0.746,0.014352700094407337,0.733,0.09837662337662338,0.007742445724034595,0.08831168831168831,0.254,0.014352700094407323,0.234,0.9131891774891775,0.007279552708647383,0.9029227272727273,0.9691599487322864,0.0032129148774751285,0.9646403690140335,88.23,2.654143131656582,True
banking77_oos,3,1.25,0.85,nearest_sphere,3,0.9086411435958627,0.0020624646445396547,0.9060360920970753,0.6226289461623414,0.00882225776793206,0.61098844917514,0.8477124183006536,0.0029298073655295823,0.8438725490196078,0.58,0.013063945294843629,0.564,0.05389610389610389,0.0004591602475237323,0.05357142857142857,0.42,0.013063945294843607,0.404,0.904100432900433,0.004596807392112876,0.8978636363636364,0.9662491068328292,0.0019906488966676236,0.9634741882997611,88.23,2.6341143595862633,True
banking77_oos,2,0.5,0.9,nearest_sphere,3,0.9085989302655803,0.0015189513508844653,0.9067848410757946,0.5890094998460824,0.010023506867688228,0.5748521996677105,0.8466503267973856,0.0024208386258217324,0.8443627450980392,0.4996666666666667,0.003399346342395193,0.495,0.032251082251082246,0.003271908324205838,0.028896103896103895,0.5003333333333333,0.003399346342395193,0.497,0.9107027056277056,0.008854035491076358,0.8981821428571428,0.9681285608729188,0.0037251191006539746,0.9628800288365178,88.23,2.6298930265580225,True
banking77_oos,2,0.5,0.9,normalized_union,3,0.9085897533372482,0.001450514226493223,0.9067848410757946,0.5891357378446552,0.01036596019702481,0.5745724793879903,0.8466503267973856,0.0022758804374483775,0.8443627450980392,0.5,0.0029439202887759515,0.496,0.03235930735930736,0.0031626924667104883,0.02922077922077922,0.5,0.0029439202887759515,0.497,0.910741341991342,0.008942176970802853,0.8980957792207791,0.9681444498663431,0.0037652302922962185,0.9628375260972072,88.23,2.6289753337248243,True
banking77_oos,3,1.5,0.85,normalized_union,3,0.9084042427800617,0.0011896645989745882,0.9067431850789096,0.6514501406612392,0.004002511425057149,0.6462789119812855,0.8481209150326797,0.0009023987759139887,0.8470588235294118,0.6616666666666667,0.017987650084309404,0.647,0.07640692640692641,0.004774187229461642,0.07045454545454545,0.3383333333333333,0.01798765008430938,0.313,0.9060839826839828,0.006091984937691748,0.8984548701298701,0.9671409363028971,0.0025006140830113157,0.963923223316347,88.23,2.610424278006164,True
banking77_oos,1,1.25,0.8,nearest_sphere,3,0.9082544526147546,0.0033030925120315835,0.9054362722704431,0.5950781975672146,0.021563574375658368,0.5654414342899369,0.8472222222222222,0.005111271999874835,0.8411764705882353,0.5163333333333334,0.023098821518760575,0.486,0.03744588744588744,0.0033775944879496193,0.03474025974025974,0.4836666666666667,0.02309882151876055,0.458,0.9146431818181817,0.003279191408295008,0.9108883116883116,0.9698024992836256,0.0015704149413012629,0.9679864244633007,88.23,2.5954452614754473,True
banking77_oos,1,1.25,0.8,normalized_union,3,0.9081896314746029,0.0032495395648416835,0.9052695705147731,0.5948730509618874,0.020837666191843872,0.5660249515177308,0.847140522875817,0.004903322251020786,0.8411764705882353,0.5166666666666667,0.023170862929310376,0.486,0.03766233766233766,0.0032250355899894685,0.03506493506493506,0.48333333333333334,0.023170862929310358,0.458,0.9147136363636363,0.003947218820517387,0.9099474025974025,0.9699119616096432,0.0019374051182016385,0.9675587005514212,88.23,2.5889631474602766,True
banking77_oos,1,3.0,0.7,normalized_union,3,0.9080509491594725,0.0014093648546622721,0.9060596344982366,0.671095813171568,0.02332720002368515,0.6396385309875308,0.8486928104575163,0.004728691545257428,0.842156862745098,0.7076666666666668,0.028193773938387307,0.668,0.08950216450216451,0.005018191826566941,0.08246753246753247,0.29233333333333333,0.028193773938387335,0.269,0.9046450216450216,0.004758848702055965,0.9004146103896103,0.9663993012228153,0.0025200180372482762,0.9636832840325134,88.23,2.575094915947247,True
banking77_oos,3,1.5,0.85,nearest_sphere,3,0.9080024395613145,0.0012955235574222644,0.9062549737386599,0.6472350604194332,0.003983330459943705,0.6433418633111679,0.8474673202614379,0.0011726062168633392,0.8458333333333333,0.6516666666666667,0.01681930108205717,0.636,0.07445887445887446,0.003676469210273384,0.06948051948051948,0.34833333333333333,0.01681930108205714,0.325,0.9048353896103896,0.004569732227816691,0.898662012987013,0.9665192603066268,0.0019406900636710829,0.9638066690465981,88.23,2.570243956131449,True
banking77_oos,3,1.0,0.9,normalized_union,3,0.9078736854479962,0.0007753840521351303,0.9071451054453887,0.6381625605231159,0.003248312969823999,0.6348916402340314,0.8468137254901961,0.0010006085550584843,0.8455882352941176,0.6243333333333333,0.017133463034528545,0.608,0.06731601731601732,0.004990104711427926,0.0633116883116883,0.37566666666666665,0.017133463034528545,0.352,0.903759632034632,0.005443003412208362,0.896597077922078,0.9661906227238948,0.002365629560690821,0.9630261587097976,88.23,2.5573685447996155,True
banking77_oos,3,3.0,0.7,nearest_sphere,3,0.9078605086216083,0.0029691879206856916,0.9056724028043339,0.6428496495642585,0.008515288604320041,0.6309035459569772,0.8480392156862745,0.00346620971169875,0.8455882352941176,0.6346666666666667,0.016739839372652974,0.611,0.07012987012987013,0.0051129921259816975,0.06558441558441558,0.36533333333333334,0.016739839372652974,0.353,0.9051667748917748,0.0041439928871537645,0.8995334415584415,0.9665204814211249,0.0017382904296193997,0.9640643080813144,88.23,2.5560508621608307,True
banking77_oos,3,2.0,0.75,normalized_union,3,0.9078088460483492,0.00221625599593718,0.9047692545145856,0.6105759035446062,0.014623945680306925,0.5901830403789926,0.8467320261437908,0.0038615366987243237,0.841421568627451,0.5536666666666666,0.016819301082057123,0.532,0.04837662337662338,0.0029160592175990225,0.044805194805194806,0.4463333333333333,0.01681930108205717,0.427,0.9067982683982684,0.0067115616482353035,0.8986831168831169,0.9674928921786407,0.002703659778230202,0.9641575660977393,88.23,2.55088460483492,True
banking77_oos,3,2.5,0.7,normalized_union,3,0.9077818316323594,0.002237450159510665,0.9046296296296297,0.60949595200761,0.014880142140041174,0.5889826834338442,0.8468137254901961,0.00404721113611137,0.8411764705882353,0.5526666666666666,0.01796910929592471,0.531,0.04816017316017316,0.002920073065634642,0.04448051948051948,0.44733333333333336,0.017969109295924733,0.425,0.9061425324675324,0.00761070136988322,0.8968886363636364,0.9672654289473573,0.0031109100343424166,0.9634315411076381,88.23,2.548183163235933,True
banking77_oos,2,0.5,1.0,nearest_sphere,3,0.9075667049714382,0.006564606666459987,0.8984375,0.6776927111386036,0.007052222470575835,0.668817841722218,0.8474673202614379,0.007149509757241537,0.8375,0.7253333333333333,0.0249577420631132,0.696,0.09512987012987013,0.008602364480189464,0.08344155844155844,0.27466666666666667,0.02495774206311318,0.243,0.9107027056277056,0.008854035491076358,0.8981821428571428,0.9681285608729188,0.0037251191006539746,0.9628800288365178,88.23,2.5266704971438116,True
